restaurantid,restaurantname,cuisinetype,segment,subregion,scale_score,cost_discipline_score,aggregator_dependence,expansion_headroom,revenue_quality_score,total_revenue,total_net_profit,delivery_revenue_mix,instore_reliance,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,kmeans_cluster,hierarchical_cluster,dbscan_cluster,selected_method,selected_cluster,cluster_label_name,cluster_description,gpi_scale_norm,gpi_cost_discipline_norm,gpi_aggregator_penalty_norm,gpi_expansion_headroom_norm,gpi_revenue_quality_norm,gpi_delivery_revenue_mix_norm,gpi_instore_reliance_norm,gpi_score,gpi_band,gpi_rank,strategy_recommendation,recommendation_reason
25715,Classic Chicken Dishes Corner,Chicken Dishes,Cafe,CBD,620.73,0.287213868186809,0.85,0.0255183413078149,-0.4995595771001498,23186.46,1766.48,0.7464114832535885,0.34,-3.648177948562264,-2.1593503796663747,0.1917270993760729,1.397848769897352,1.5466100776917404,-2.431884759692292,0.7346347422516862,-0.9846653497038792,0.7733570977919357,-0.5394262162530161,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0321748418371539,0.5303167459896324,3.3306690738754696e-16,0.0,0.3276971953674381,0.2228658908274294,0.717948717948718,22.67,Caution Zone,1409,Stabilize Operations,Caution Zone (GPI 22.7) with weak economic quality indicates stabilization should precede growth actions.
25618,Urban Chicken Dishes Bistro,Chicken Dishes,Full-service,CBD,575.1899999999999,0.0713639097753909,0.85,0.0309810671256454,-1.1106373070806397,18109.77,-2527.3,0.7521514629948364,0.33,-4.175079085251586,-4.247192588076354,-0.4031807334381492,2.2301291768919755,0.3401692987670002,-2.1600884814977483,-0.1095516637707724,-0.292306007192764,1.0472110154161092,-0.70823139604487,2,1,-1,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0,0.0,3.3306690738754696e-16,0.0,0.1398260076860929,0.2455027652665445,0.6923076923076923,7.49,Caution Zone,1478,Stabilize Operations,Caution Zone (GPI 7.5) with weak economic quality indicates stabilization should precede growth actions.
25334,Classic Chicken Dishes Grill,Chicken Dishes,Full-service,South Auckland,1098.3,0.1122684740927071,0.85,0.0095602294455066,-1.1628824291288289,34570.3,-2756.3099999999995,0.7638623326959847,0.31,-1.5593591986558248,-3.2445685858319893,-1.7217815899371995,-0.2194819738426842,0.7651992187441109,-0.2577675651546231,-0.86593330539508,1.729401663763388,1.324712594750517,-0.8035652917585613,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.3809602059540437,0.051886344588935,3.3306690738754696e-16,0.9418111938593522,0.1237636433612409,0.2916871594539881,0.641025641025641,27.12,Caution Zone,1338,Stabilize Operations,Caution Zone (GPI 27.1) with weak economic quality indicates stabilization should precede growth actions.
25995,Urban Chicken Dishes Kitchen,Chicken Dishes,Cafe,North Shore,1726.28,0.3679465565038849,0.85,0.0017899761336515,1.455950256360195,70140.6,12579.69,0.7816229116945106,0.28,1.9110040521967255,2.1391197358642016,-2.4467131399145368,-3.168355673774052,2.466767337044135,-1.7424043559200386,-0.7536419673487009,-0.0350891748473864,0.8208115999509703,-0.6720889593976865,1,0,-1,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.8395950300806104,0.7510997661868941,3.3306690738754696e-16,0.3889009967545277,0.9289037799151584,0.3617299148084195,0.5641025641025642,63.11,Moderate Potential,318,Optimize,Moderate Potential (GPI 63.1) is best improved through operational and commercial optimization.
25615,Lucky Chicken Dishes Diner,Chicken Dishes,Cafe,West Auckland,1821.04,0.317397724119946,0.85,0.001713306681896,0.8791176959119399,72246.26000000001,9462.8,0.7464306110793831,0.34,2.3055900038948787,0.9766922518222938,-2.779500488559171,-3.214525122315989,2.500924319392189,-1.4520474869393336,-0.0720000847293469,0.4037561801751604,0.7530035361758085,-0.3610020275132317,1,0,-1,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.9088014314536376,0.6128617845983305,3.3306690738754696e-16,0.3889009967545277,0.7515610084347693,0.2229413256216838,0.717948717948718,58.6,Moderate Potential,424,Optimize,Moderate Potential (GPI 58.6) is best improved through operational and commercial optimization.
25297,King Chicken Dishes Tavern,Chicken Dishes,Ghost Kitchen,South Auckland,1588.65,0.3860003089299419,0.85,0.0085922009253139,0.5179846714447782,61185.72,7548.84,0.9173826834104428,0.09,0.7806079443713402,2.873147292041971,-2.5553579901094072,1.0325368303451057,0.3354732207110857,0.638617748351717,1.315860833483317,0.5472831352288404,2.124392401012537,-1.099373091652521,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7390792320543368,0.8004721092812269,3.3306690738754696e-16,0.8642585031100929,0.6405334142533088,0.8971284780006281,0.0769230769230769,60.81,Moderate Potential,374,Rebalance Channels,Moderate Potential (GPI 60.8) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
26336,Classic Chicken Dishes Diner,Chicken Dishes,QSR,West Auckland,1622.4,0.392145330486819,0.85,0.0051282051282051,0.7815648984761349,54210.0,10573.55,0.7942307692307692,0.26,0.9203397440008056,1.7057692910136613,-1.6532404026656142,-0.9626991694213948,1.764321686113706,-2.036566806297964,-0.7657737596046459,1.5006981826931114,0.7830410492678613,-0.6265299492519448,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7637279872921973,0.8172771537655147,3.3306690738754696e-16,0.586743751007091,0.7215691448522303,0.4114517781006566,0.5128205128205129,60.36,Moderate Potential,389,Optimize,Moderate Potential (GPI 60.4) is best improved through operational and commercial optimization.
25108,Urban Chicken Dishes Eatery,Chicken Dishes,Cafe,West Auckland,1808.56,0.389656150010414,0.85,0.0092006900517538,2.234156687544506,80254.85,15384.0,0.7814836112708452,0.28,3.282024731592436,2.975268181638561,-2.2598107604617024,1.2104275864565477,3.8433967478714064,-0.9528420033509518,-0.5831569843200909,-0.466236519509087,1.4422082487912011,0.0033775772123293,1,0,-1,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.899686869516793,0.8104698890149797,3.3306690738754696e-16,0.9130070348555076,1.0,0.3611805529043749,0.5641025641025642,72.46,High Potential,141,Scale Aggressively,High Potential (GPI 72.5) with no major risk flags supports growth acceleration.
26023,Classic Chicken Dishes Cafe,Chicken Dishes,Cafe,North Shore,2264.9700000000003,0.368718271376565,0.85,0.0031832651205093,2.1598497728154724,87432.23999999999,17415.72,0.6898590268303775,0.45,4.673092343716955,2.235019564173728,-2.69023009687154,-1.8573512456506749,3.588046738921292,-3.14917780798307,-0.6195700107886293,0.3960649504009043,1.5159964998634408,0.5581536837740508,1,0,-1,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,1.0,0.7532102067515918,3.3306690738754696e-16,0.4309267189710221,1.0,0.0,1.0,69.37,Moderate Potential,180,Optimize,Moderate Potential (GPI 69.4) is best improved through operational and commercial optimization.
26153,Classic Chicken Dishes Bistro,Chicken Dishes,Full-service,CBD,1749.33,0.1012907757423819,0.85,0.0096208262591963,-1.247256883728683,53098.35,-3693.6,0.6711941143180531,0.49,1.5894765915642044,-3.7207058503124606,-2.822216014110464,2.1150438365176263,0.2399466780933265,-2.8546729958447874,-1.774429200356738,0.3751138397404275,1.1124135196378375,-0.8292798929440882,0,1,-1,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.8564292169912084,0.0218651790967082,3.3306690738754696e-16,0.9466658503642372,0.0978233607786202,0.0,1.0,38.27,Caution Zone,1054,Stabilize Operations,Caution Zone (GPI 38.3) with weak economic quality indicates stabilization should precede growth actions.
25766,Lucky Chicken Dishes Diner,Chicken Dishes,QSR,South Auckland,1409.1,0.340893914178014,0.85,0.0119225037257824,0.3380613234373332,54055.76,6525.49,0.8338301043219075,0.2,0.5008975760322875,1.0868219177453768,-1.6974277182579445,1.5812922315986817,2.223620201147676,-0.3140598369382045,-0.0533899302721003,0.77344556552496,0.5135786132583091,-1.3503362409949795,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.607947854188919,0.6771177868730857,3.3306690738754696e-16,0.8689374329613849,0.5852173530987942,0.5676204784688685,0.358974358974359,53.77,Moderate Potential,573,Optimize,Moderate Potential (GPI 53.8) is best improved through operational and commercial optimization.
25710,King Chicken Dishes Eatery,Chicken Dishes,Cafe,South Auckland,960.75,0.412764340145513,0.85,0.0120218579234972,0.1742053192455148,30487.800000000003,6728.91,0.7355191256830601,0.36,-2.1805278137874726,-0.4352151201714206,0.1344834004905664,-0.1859997109290173,2.5013147859372946,-1.9748160910050772,0.0127191608199072,1.917608483001086,1.082723034884283,-0.0515637312161771,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.2805028346068523,0.8736648118606324,3.3306690738754696e-16,0.860977765235394,0.5348410742623535,0.1799094795184945,0.7692307692307692,48.54,Moderate Potential,736,Rebalance Channels,Moderate Potential (GPI 48.5) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
26525,King Chicken Dishes Cafe,Chicken Dishes,Full-service,North Shore,2260.85,0.089182251889724,0.85,0.00501138952164,-1.728482127478664,78646.85,-6264.92,0.6710706150341685,0.49,3.726462312590066,-3.4438205459877262,-4.6070230345401235,0.0963322455739474,0.5299799696156311,-0.8722028830181371,-0.9515631149161868,0.6561852994919433,1.423447896481695,-0.9988283010633168,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",1.0,0.0,3.3306690738754696e-16,0.5773851790005278,0.0,0.0,1.0,35.77,Caution Zone,1139,Stabilize Operations,Caution Zone (GPI 35.8) with weak economic quality indicates stabilization should precede growth actions.
25712,Classic Chicken Dishes House,Chicken Dishes,Cafe,North Shore,1399.77,0.297519767726772,0.85,0.0058866813833701,0.4903571093628922,60461.91,6715.219999999999,0.7093451066961001,0.41,1.0797619921662809,-0.4841023486571633,-1.6432632343225897,-1.4716120593313156,3.12328246069024,-1.346497131303961,0.5009551699489543,-0.673701480728597,0.717450007561997,-0.3494656425495235,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6011338427409415,0.5585007155032716,3.3306690738754696e-16,0.6475083599317932,0.6320395309935968,0.0766864703644549,0.8974358974358974,50.18,Moderate Potential,687,Optimize,Moderate Potential (GPI 50.2) with margin-quality pressure points to optimization before expansion.
25349,Classic Chicken Dishes Cafe,Chicken Dishes,QSR,CBD,481.14,0.288714778143913,0.85,0.0164609053497942,-0.6462115688259246,15367.320000000002,972.23,0.8209876543209876,0.22,-5.58102465465693,-1.855525438733881,0.2396766922374624,-0.9182990058999017,0.0571352438381756,-2.5966457981243907,0.6123172900286137,-0.1127548773947202,0.483009650060371,-1.1701009400599554,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0,0.5344213464963329,3.3306690738754696e-16,0.5053476726381463,0.2826101589568071,0.5169734481192045,0.4102564102564102,26.03,Caution Zone,1360,Stabilize Operations,Caution Zone (GPI 26.0) with weak economic quality indicates stabilization should precede growth actions.
25795,Classic Chicken Dishes Diner,Chicken Dishes,Full-service,CBD,1867.14,0.1309153916197829,0.85,0.0063626723223753,-1.5804742854081786,74119.8,-4823.66,0.7301166489925769,0.37,2.9738443893559627,-2.682879306275632,-4.203066837261024,0.4653885746854673,-0.0093578232393095,-1.1882246721957164,0.0117158808087648,-1.29041490853694,1.4436690495508746,-1.0838899014471468,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.9424698052748336,0.1028808408062283,3.3306690738754696e-16,0.6856419245139312,0.0,0.1586036227009357,0.7948717948717948,37.24,Caution Zone,1090,Stabilize Operations,Caution Zone (GPI 37.2) with weak economic quality indicates stabilization should precede growth actions.
26008,King Chicken Dishes Bistro,Chicken Dishes,QSR,CBD,753.39,0.342390184849501,0.85,0.0170827858081471,-0.1931281126190032,29001.71,3610.21,0.7818659658344285,0.28,-2.9114295699301858,-0.9947016606376664,-0.0345105305488752,0.5497302992939057,1.3595009867220589,-2.3525421010647034,0.7461929187442342,-1.0484958244362874,0.5246466411288322,-0.9273649739249628,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.1290608824254375,0.6812097001336233,3.3306690738754696e-16,0.4555263069824631,0.4219072121141538,0.3626884523460505,0.5641025641025642,34.48,Caution Zone,1174,Rebalance Channels,Caution Zone (GPI 34.5) and high aggregator dependence suggest urgent channel-risk rebalancing.
25850,Top Chicken Dishes Eatery,Chicken Dishes,QSR,West Auckland,1268.8,0.2964265057072039,0.85,0.0024590163934426,-0.0311072803772983,51886.6,4133.36,0.787704918032787,0.27,-0.3680453129647119,-0.2457967566729544,-1.916834955418992,-3.096876047892627,1.7137299609944523,-0.5086818158592812,1.5504708148714277,-0.0545949212166687,0.5141394930996379,-0.8707461959532747,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.5054820657482723,0.5555109266633508,3.3306690738754696e-16,0.3889009967545277,0.4717192813305216,0.3857156464701716,0.5384615384615385,41.69,Caution Zone,951,Stabilize Operations,Caution Zone (GPI 41.7) with weak economic quality indicates stabilization should precede growth actions.
26015,King Chicken Dishes Kitchen,Chicken Dishes,QSR,West Auckland,1685.84,0.290671579288318,0.85,0.0024676125848241,0.0264247771496222,64159.17999999999,4784.200000000001,0.7816162862430599,0.28,1.5340357479567903,0.2454531196708043,-2.861994461114993,-2.5495684006381745,1.252693614265676,-0.9497394878667976,1.4979569343311103,0.4600783571443798,0.5977745379108511,-0.8980233733731502,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.8100603438044895,0.539772691479302,3.3306690738754696e-16,0.3889009967545277,0.4894070736473502,0.3617037858812537,0.5641025641025642,49.35,Moderate Potential,715,Optimize,Moderate Potential (GPI 49.4) with margin-quality pressure points to optimization before expansion.
25422,Urban Chicken Dishes House,Chicken Dishes,Full-service,West Auckland,1350.96,0.1973045221995559,0.85,0.0115473441108545,-0.8798468578571969,51635.25,-612.6399999999999,0.7467282525019245,0.34,0.4950905836623175,-2.1865722224635458,-2.131922782651113,1.210780199556443,1.6102658599338715,-0.2594722766466564,0.896511381100757,0.1622641577362988,1.3373362393404185,-0.3491138632095428,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.5654862651658313,0.284437940702435,3.3306690738754696e-16,0.8989929912339066,0.210780771170116,0.224115140132131,0.717948717948718,37.74,Caution Zone,1075,Stabilize Operations,Caution Zone (GPI 37.7) with weak economic quality indicates stabilization should precede growth actions.
