cuisinetype,restaurantid,restaurantname,segment,subregion,growthfactor,aov,monthlyorders,instoreorders,instorerevenue,ubereatsorders,doordashorders,selfdeliveryorders,ubereatsrevenue,doordashrevenue,selfdeliveryrevenue,cogsrate,opexrate,commissionrate,deliveryradiuskm,deliverycostperorder,sd_deliverytotalcost,instorenetprofit,ubereatsnetprofit,doordashnetprofit,selfdeliverynetprofit,instoreshare,ue_share,dd_share,sd_share,scale_score,cost_discipline_score,aggregator_dependence,expansion_headroom,revenue_quality_score,total_revenue,total_net_profit,delivery_revenue_mix,instore_reliance
Chicken Dishes,25164,King Chicken Dishes Eatery,Cafe,CBD,0.99,33.91,1708,404,13699.64,782,326,196,26517.62,11054.66,6646.36,0.275084480158985,0.434299941756763,0.31,13,3.84,752.64,3981.33,-514.03,-214.29,1178.9,0.31,0.6,0.25,0.15,1690.92,0.290615578084252,0.85,0.007611241217798595,-0.13926789848244467,57918.28,4431.91,0.7634660421545667,0.31
Chicken Dishes,26581,Top Chicken Dishes Bistro,Full-service,South Auckland,1.05,35.77,708,175,6259.75,320,133,80,11446.4,4757.41,2861.6,0.359229356178548,0.543293463112786,0.3,13,3.84,307.2,610.18,-2318.16,-963.48,-28.26,0.33,0.6,0.25,0.15,743.4,0.09747718070866596,0.85,0.018361581920903956,-1.1860911901253595,25325.16,-2699.7200000000003,0.7528248587570622,0.33
Chicken Dishes,25410,Classic Chicken Dishes Tavern,Full-service,North Shore,1.03,38.6,1792,493,19029.8,779,325,195,30069.4,12545.0,7527.0,0.385923194221687,0.500383127992973,0.28,10,2.95,575.25,2163.57,-5000.73,-2086.31,280.52,0.38,0.6,0.25,0.15,1845.76,0.1136936777853399,0.85,0.005580357142857143,-1.5365753207850334,69171.2,-4642.949999999999,0.7248883928571429,0.38
Chicken Dishes,25370,Urban Chicken Dishes Tavern,Cafe,West Auckland,1.04,34.22,1902,503,17212.66,839,350,210,28710.58,11977.0,7186.2,0.200822497606277,0.443855504575185,0.28,13,3.84,806.4,6116.04,2162.54,902.13,1747.01,0.36,0.6,0.25,0.15,1978.0800000000002,0.355321997818538,0.85,0.006834910620399579,0.8091957008306787,65086.44,10927.72,0.7355415352260778,0.36
Chicken Dishes,25532,Urban Chicken Dishes Diner,Full-service,CBD,0.99,32.81,1776,559,18340.79,730,304,183,23951.3,9974.24,6004.23,0.366434603743255,0.460967471939512,0.3,18,5.31,971.73,3165.58,-3051.45,-1270.74,64.59,0.46,0.6,0.25,0.15,1758.24,0.1725979243172331,0.85,0.010135135135135136,-0.928515558961467,58270.56,-1092.02,0.6852477477477479,0.46
Chicken Dishes,26464,Urban Chicken Dishes Grill,QSR,North Shore,1.03,35.82,917,200,7164.0,430,179,108,15402.6,6411.78,3868.56,0.254136428367347,0.36182637065649,0.28,12,3.54,382.32,2751.24,1602.44,667.06,1103.35,0.28,0.6,0.25,0.15,944.51,0.384037200976163,0.85,0.013086150490730643,0.15367054226644022,32846.939999999995,6124.09,0.7818974918211561,0.28
Chicken Dishes,25778,Lucky Chicken Dishes Grill,Cafe,South Auckland,1.05,43.68,1907,451,19699.68,874,364,218,38176.32,15899.52,9522.24,0.247065822742879,0.448757321154699,0.3,10,2.95,643.1,5992.19,159.46,66.41,2253.35,0.31,0.6,0.25,0.15,2002.3500000000001,0.30417685610242196,0.85,0.005243838489774515,0.7925919449519677,83297.76000000001,8471.41,0.7635028841111692,0.31
Chicken Dishes,25899,Lucky Chicken Dishes Kitchen,QSR,South Auckland,1.05,42.28,577,122,5158.16,273,114,68,11542.44,4819.92,2875.04,0.215359400771558,0.375734021747485,0.29,6,1.77,120.36,2109.21,1372.47,573.12,1055.26,0.27,0.6,0.25,0.15,605.85,0.40890657748095705,0.85,0.010398613518197574,0.13962738036909145,24395.559999999998,5110.06,0.7885615251299828,0.27
Chicken Dishes,25051,Top Chicken Dishes Kitchen,QSR,South Auckland,1.05,36.53,1539,317,11580.01,733,306,183,26776.49,11178.18,6684.99,0.265349924974144,0.408302287640981,0.32,11,3.25,594.75,3779.11,169.97,70.96,1586.88,0.26,0.6,0.25,0.15,1615.95,0.326347787384875,0.85,0.007147498375568551,0.09199418830758808,56219.67,5606.92,0.7940220922677063,0.26
Chicken Dishes,26508,Lucky Chicken Dishes Corner,Cafe,North Shore,1.03,31.08,1351,335,10411.8,610,254,152,18958.8,7894.32,4724.16,0.226666594538838,0.354756896616891,0.32,6,1.77,269.04,4358.13,1868.89,778.19,1708.38,0.33,0.6,0.25,0.15,1391.53,0.418576508844271,0.85,0.0044411547002220575,0.37186617507022557,41989.08,8713.59,0.7520355292376018,0.33
Chicken Dishes,26146,Lucky Chicken Dishes Grill,Cafe,West Auckland,1.04,32.19,1034,306,9850.14,437,182,109,14067.03,5858.58,3508.71,0.232472664527595,0.365741711459123,0.27,16,4.72,514.48,3957.64,1853.83,772.08,895.27,0.42,0.6,0.25,0.15,1075.3600000000001,0.401785624013282,0.85,0.015473887814313346,0.24432825703048866,33284.46,7478.82,0.7040618955512573,0.42
Chicken Dishes,26267,Top Chicken Dishes Kitchen,Full-service,South Auckland,1.05,34.82,1242,361,12570.02,529,220,132,18419.78,7660.4,4596.24,0.38730479341466,0.520932093821466,0.31,12,3.54,467.28,1153.46,-4019.88,-1671.78,-45.51,0.41,0.6,0.25,0.15,1304.1000000000001,0.09176311276387406,0.85,0.00966183574879227,-1.453403285527309,43246.439999999995,-4583.71,0.7093397745571659,0.41
Chicken Dishes,25176,King Chicken Dishes Corner,Full-service,North Shore,1.03,36.42,884,270,9833.4,368,154,92,13402.56,5608.68,3350.64,0.390852915146388,0.547322647483088,0.32,8,2.36,217.12,607.94,-3460.21,-1448.02,-9.97,0.44,0.6,0.25,0.15,910.52,0.06182443737052401,0.85,0.00904977375565611,-1.4422711275918556,32195.28,-4310.26,0.6945701357466063,0.44
Chicken Dishes,26512,Lucky Chicken Dishes Bistro,Ghost Kitchen,North Shore,1.03,31.45,528,20,629.0,305,127,76,9592.25,3994.15,2390.2,0.2813045074814,0.336554414918646,0.31,10,2.95,224.2,240.37,692.0,288.14,689.19,0.04,0.6,0.25,0.15,543.84,0.38214107759995397,0.85,0.01893939393939394,-0.5218838530695027,16605.6,1909.7,0.9621212121212122,0.04
Chicken Dishes,26513,Lucky Chicken Dishes Bistro,Full-service,CBD,0.99,40.96,1045,324,13271.04,433,180,108,17735.68,7372.8,4423.68,0.352179892244749,0.497592388815247,0.32,6,1.77,191.16,1993.68,-3011.03,-1251.7,473.4,0.45,0.6,0.25,0.15,1034.55,0.15022771894000408,0.85,0.005741626794258373,-1.0884752287879498,42803.200000000004,-1795.65,0.6899521531100478,0.45
Chicken Dishes,25543,Classic Chicken Dishes Eatery,Full-service,South Auckland,1.05,44.93,1141,314,14108.02,496,207,124,22285.28,9300.51,5571.32,0.351122852961998,0.460182573297061,0.33,5,1.48,183.52,2662.11,-3149.03,-1314.21,867.76,0.38,0.6,0.25,0.15,1198.05,0.1886945737409409,0.85,0.0043821209465381246,-0.9544137293017122,51265.130000000005,-933.3700000000001,0.7248028045574058,0.38
Chicken Dishes,25545,Lucky Chicken Dishes Eatery,Full-service,West Auckland,1.04,42.07,851,211,8876.77,384,160,96,16154.88,6731.2,4038.72,0.363002442847937,0.472114739613608,0.3,17,5.02,481.92,1463.63,-2182.8,-909.5,184.0,0.33,0.6,0.25,0.15,885.0400000000001,0.16488281753845502,0.85,0.0199764982373678,-1.0343114183627244,35801.57,-1444.67,0.7520564042303173,0.33
Chicken Dishes,25909,Top Chicken Dishes Tavern,Full-service,South Auckland,1.05,38.01,828,223,8476.23,363,151,91,13797.63,5739.51,3458.91,0.356276580388658,0.51907343599014,0.3,15,4.43,403.13,1056.56,-2419.41,-1006.42,28.02,0.37,0.6,0.25,0.15,869.4000000000001,0.12464998362120205,0.85,0.018115942028985508,-1.1539553189316163,31472.280000000002,-2341.25,0.7306763285024154,0.37
Chicken Dishes,25992,Classic Chicken Dishes Corner,QSR,CBD,0.99,37.15,903,197,7318.55,424,176,106,15751.6,6538.4,3937.9,0.275219822190702,0.385960437194444,0.28,10,2.95,312.7,2479.67,926.51,384.59,1021.54,0.28,0.6,0.25,0.15,893.97,0.338819740614854,0.85,0.01107419712070875,-0.018446784508672664,33546.450000000004,4812.31,0.7818383167220376,0.28
Chicken Dishes,26397,Urban Chicken Dishes Diner,Full-service,South Auckland,1.05,44.41,1117,295,13100.95,493,206,123,21894.13,9148.46,5462.43,0.373765610810369,0.488650142215192,0.32,11,3.25,399.75,1802.48,-3993.83,-1668.82,351.79,0.36,0.6,0.25,0.15,1172.8500000000001,0.13758424697443905,0.85,0.009847806624888093,-1.4372989209286622,49605.97,-3508.38,0.7358997314234558,0.36
Chicken Dishes,25994,Classic Chicken Dishes House,Cafe,North Shore,1.03,38.81,1208,306,11875.86,541,226,135,20996.21,8771.06,5239.35,0.279093513116241,0.403864918788895,0.33,7,2.07,279.45,3765.14,-272.08,-113.66,1381.64,0.34,0.6,0.25,0.15,1244.24,0.31704156809486395,0.85,0.005794701986754967,0.006991310368637082,46882.479999999996,4761.04,0.7466887417218543,0.34
Chicken Dishes,26035,Top Chicken Dishes Corner,Full-service,West Auckland,1.04,46.7,1772,497,23209.9,765,319,191,35725.5,14897.3,8919.7,0.371603379561566,0.546367139532231,0.3,10,2.95,563.45,1903.9,-7787.11,-3247.17,168.23,0.39,0.6,0.25,0.15,1842.88,0.08202948090620299,0.85,0.0056433408577878106,-2.551421995907041,82752.4,-8962.15,0.7195259593679458,0.39
Chicken Dishes,26157,Lucky Chicken Dishes Cafe,QSR,West Auckland,1.04,40.3,1585,327,13178.1,755,314,189,30426.5,12654.2,7616.7,0.23987269192934,0.437369135953486,0.3,3,0.89,168.21,4253.34,692.45,287.99,2290.14,0.26,0.6,0.25,0.15,1648.4,0.32275817211717406,0.85,0.0018927444794952682,0.509244231654906,63875.5,7523.92,0.7936908517350156,0.26
Chicken Dishes,25511,Classic Chicken Dishes Cafe,Cafe,West Auckland,1.04,41.47,778,179,7423.13,359,150,90,14887.73,6220.5,3732.3,0.206451105829328,0.418182221613824,0.28,10,2.95,265.5,2786.4,1419.79,593.23,1135.48,0.3,0.6,0.25,0.15,809.12,0.37536667255684797,0.85,0.012853470437017995,0.2671305455198239,32263.66,5934.9,0.7699228791773779,0.3
Chicken Dishes,25552,Classic Chicken Dishes Kitchen,QSR,West Auckland,1.04,37.01,858,160,5921.6,419,174,105,15507.19,6439.74,3886.05,0.262482558079064,0.391402517212555,0.32,11,3.25,341.25,2049.55,404.97,168.17,1003.77,0.23,0.6,0.25,0.15,892.32,0.346114924708381,0.85,0.01282051282051282,-0.20741829812942214,31754.579999999998,3626.4600000000005,0.8135198135198135,0.23
Chicken Dishes,26403,Classic Chicken Dishes Eatery,QSR,South Auckland,1.05,39.74,1090,231,9179.94,515,215,129,20466.1,8544.1,5126.46,0.236420505195856,0.442328492319211,0.3,10,2.95,380.55,2949.06,434.93,181.57,1266.33,0.27,0.6,0.25,0.15,1144.5,0.321251002484933,0.85,0.009174311926605505,0.037707730530193904,43316.6,4831.889999999999,0.7880733944954128,0.27
Chicken Dishes,25636,King Chicken Dishes Grill,QSR,South Auckland,1.05,41.3,860,193,7970.9,400,167,100,16520.0,6897.1,4130.0,0.216888165101409,0.41051693004556,0.3,7,2.07,207.0,2969.92,1199.27,500.69,1331.82,0.29,0.6,0.25,0.15,903.0,0.37259490485303104,0.85,0.00813953488372093,0.2745512703024732,35518.0,6001.7,0.7755813953488372,0.29
Chicken Dishes,26526,King Chicken Dishes Eatery,QSR,South Auckland,1.05,47.14,1669,365,17206.1,782,326,196,36863.48,15367.64,9239.44,0.205915519483387,0.41907460920047,0.32,9,2.66,521.36,6452.46,2027.86,845.37,2943.52,0.28,0.6,0.25,0.15,1752.45,0.37500987131614294,0.85,0.005392450569203115,1.6760841137432267,78676.66,12269.210000000001,0.781306171360096,0.28
Chicken Dishes,26002,Top Chicken Dishes Bistro,Cafe,North Shore,1.03,37.74,574,161,6076.14,248,103,62,9359.52,3887.22,2339.88,0.265319737531245,0.413660392141901,0.31,17,5.02,311.24,1950.56,103.14,42.84,439.91,0.39,0.6,0.25,0.15,591.22,0.3210198703268541,0.85,0.029616724738675958,-0.37063907826854414,21662.760000000002,2536.45,0.7195121951219511,0.39
Chicken Dishes,26407,Urban Chicken Dishes Eatery,Cafe,West Auckland,1.04,42.96,729,201,8634.96,317,132,79,13618.32,5670.72,3393.84,0.217929768580943,0.430856885272078,0.29,17,5.02,396.58,3032.71,833.62,347.12,795.38,0.38,0.6,0.25,0.15,758.1600000000001,0.35121334614697897,0.85,0.023319615912208505,0.1359210614275501,31317.84,5008.83,0.7242798353909465,0.38
Chicken Dishes,26650,Urban Chicken Dishes Grill,QSR,CBD,0.99,44.38,972,200,8876.0,463,193,116,20547.94,8565.34,5148.08,0.261481612157077,0.361943576228805,0.3,6,1.77,205.32,3342.48,1573.45,655.89,1733.32,0.26,0.6,0.25,0.15,962.28,0.376574811614118,0.85,0.006172839506172839,0.5982473557418928,43137.36,7305.14,0.7942386831275721,0.26
Chicken Dishes,25195,Classic Chicken Dishes Tavern,Ghost Kitchen,West Auckland,1.04,45.12,1002,38,1714.56,578,241,145,26079.36,10873.92,6542.4,0.277063583978452,0.22255689316662,0.31,15,4.43,642.35,857.93,4964.98,2070.17,2631.33,0.04,0.6,0.25,0.15,1042.08,0.500379522854928,0.85,0.014970059880239521,1.2371389933786205,45210.240000000005,10524.41,0.9620758483033931,0.04
Chicken Dishes,25075,Lucky Chicken Dishes Corner,Cafe,West Auckland,1.04,43.83,1005,260,11395.8,447,186,112,19592.01,8152.38,4908.96,0.254103430975229,0.431581871630624,0.27,8,2.36,264.32,3581.87,868.21,361.27,1278.64,0.35,0.6,0.25,0.15,1045.2,0.31431469739414697,0.85,0.007960199004975124,0.3553526349807528,44049.149999999994,6089.990000000001,0.7412935323383085,0.35
Chicken Dishes,25197,Lucky Chicken Dishes Diner,Cafe,West Auckland,1.04,46.02,984,291,13391.82,416,173,104,19144.32,7961.46,4786.08,0.220303283929825,0.406533859437332,0.29,10,2.95,306.8,4997.33,1592.1,662.1,1479.19,0.42,0.6,0.25,0.15,1023.36,0.373162856632843,0.85,0.01016260162601626,0.92726000728057,45283.68,8730.720000000001,0.7042682926829268,0.42
Chicken Dishes,25158,Urban Chicken Dishes Diner,QSR,CBD,0.99,42.41,538,111,4707.51,256,107,64,10856.96,4537.87,2714.24,0.205707859862596,0.422846574056894,0.29,17,5.02,321.28,1748.58,884.25,369.59,686.91,0.26,0.6,0.25,0.15,532.62,0.37144556608051005,0.85,0.031598513011152414,-0.1130674583255749,22816.58,3689.33,0.7936802973977695,0.26
Chicken Dishes,25607,Top Chicken Dishes Bistro,QSR,South Auckland,1.05,35.09,1951,390,13685.1,937,390,234,32879.33,13685.1,8211.06,0.213525548540056,0.382258386537433,0.31,9,2.66,622.44,5531.74,3097.76,1289.36,2696.6,0.25,0.6,0.25,0.15,2048.55,0.40421606492251105,0.85,0.0046130189646335215,1.1006544861880951,68460.59,12615.460000000001,0.8001025115325474,0.25
Chicken Dishes,25928,Lucky Chicken Dishes Diner,Cafe,North Shore,1.03,32.62,1331,352,11482.24,587,245,147,19147.94,7991.9,4795.14,0.255863533467054,0.374861979205161,0.28,13,3.84,564.48,4240.1,1709.42,713.47,1206.24,0.36,0.6,0.25,0.15,1370.93,0.369274487327785,0.85,0.009767092411720512,0.3119709813080971,43417.22,7869.2300000000005,0.7355371900826445,0.36
Chicken Dishes,25081,Lucky Chicken Dishes Bistro,QSR,South Auckland,1.05,44.48,1028,218,9696.64,486,202,122,21617.28,8984.96,5426.56,0.217780247461051,0.429491965961643,0.32,16,4.72,575.84,3420.27,707.49,294.06,1338.26,0.27,0.6,0.25,0.15,1079.4,0.35272778657730597,0.85,0.01556420233463035,0.30991035194126276,45725.439999999995,5760.080000000001,0.7879377431906615,0.27
Chicken Dishes,25445,Top Chicken Dishes Eatery,Full-service,North Shore,1.03,44.76,1663,403,18038.28,756,315,189,33838.56,14099.4,8459.64,0.385186138481367,0.481903146370314,0.33,16,4.72,892.08,2397.48,-6669.22,-2778.84,232.3,0.32,0.6,0.25,0.15,1712.89,0.13291071514831898,0.85,0.009621166566446182,-2.0707616536845763,74435.87999999999,-6818.28,0.7576668671076369,0.32
Chicken Dishes,25367,Urban Chicken Dishes Tavern,QSR,West Auckland,1.04,35.22,1993,448,15778.56,927,386,232,32648.94,13594.92,8171.04,0.249436927586794,0.424369999393821,0.32,11,3.25,754.0,5146.86,202.2,84.19,1911.34,0.29,0.6,0.25,0.15,2072.7200000000003,0.32619307301938505,0.85,0.0055193176116407425,0.3203766802804666,70193.45999999999,7344.589999999999,0.7752132463622681,0.29
Chicken Dishes,26539,Urban Chicken Dishes Diner,Ghost Kitchen,North Shore,1.03,34.09,700,20,681.8,408,170,102,13908.72,5795.3,3477.18,0.290788418869488,0.280518082971685,0.32,15,4.43,451.86,292.28,1511.79,629.91,1038.78,0.03,0.6,0.25,0.15,721.0,0.42869349815882707,0.85,0.02142857142857143,-0.27454294093233994,23863.0,3472.76,0.9714285714285714,0.03
Chicken Dishes,25165,King Chicken Dishes Bistro,Cafe,West Auckland,1.04,35.01,1272,315,11028.15,574,239,144,20095.74,8367.39,5041.44,0.245988546796143,0.3992873826297,0.32,13,3.84,552.96,3911.95,697.81,290.55,1235.36,0.33,0.6,0.25,0.15,1322.88,0.354724070574157,0.85,0.010220125786163521,0.13435401748121184,44532.72,6135.67,0.7523584905660378,0.33
Chicken Dishes,25085,Urban Chicken Dishes Bistro,QSR,West Auckland,1.04,42.01,1073,186,7813.86,532,222,133,22349.32,9326.22,5587.33,0.212877042852342,0.391266911453567,0.29,18,5.31,706.23,3093.16,2365.81,987.24,1505.55,0.21,0.6,0.25,0.15,1115.92,0.39585604569409094,0.85,0.016775396085740912,0.6400232713288346,45076.73,7951.759999999999,0.8266542404473439,0.21
Chicken Dishes,25167,Classic Chicken Dishes Kitchen,Full-service,North Shore,1.03,43.09,759,184,7928.56,345,144,86,14866.05,6204.96,3705.74,0.35448792935349,0.494046525796875,0.32,12,3.54,304.44,1200.9,-2505.44,-1045.75,256.85,0.32,0.6,0.25,0.15,781.77,0.15146554484963493,0.85,0.015810276679841896,-1.1591094647206361,32705.309999999998,-2093.44,0.7575757575757577,0.32
Chicken Dishes,26179,King Chicken Dishes Bistro,QSR,CBD,0.99,31.41,795,183,5748.03,367,153,92,11527.47,4805.73,2889.72,0.259624825064093,0.393279615207575,0.32,7,2.07,190.44,1995.12,312.34,130.21,812.57,0.3,0.6,0.25,0.15,787.05,0.34709555972833206,0.85,0.00880503144654088,-0.3436498867938796,24970.95,3250.2400000000002,0.7698113207547169,0.3
Chicken Dishes,25776,King Chicken Dishes Eatery,QSR,North Shore,1.03,37.2,1258,226,8407.2,619,258,155,23026.8,9597.6,5766.0,0.213880963716656,0.395282943965867,0.27,11,3.25,503.75,3285.84,2782.47,1159.74,1749.81,0.22,0.6,0.25,0.15,1295.74,0.39083609231747696,0.85,0.008744038155802861,0.6396965487125391,46797.6,8977.859999999999,0.8203497615262322,0.22
Chicken Dishes,25171,King Chicken Dishes House,Full-service,CBD,0.99,33.41,1672,469,15669.29,722,301,180,24122.02,10056.41,6013.8,0.370620962081011,0.480717744282447,0.32,13,3.84,691.2,2329.42,-4133.04,-1723.05,202.82,0.39,0.6,0.25,0.15,1655.28,0.148661293636542,0.85,0.00777511961722488,-1.2474992299163612,55861.520000000004,-3323.85,0.7194976076555024,0.39
Chicken Dishes,25333,Urban Chicken Dishes Kitchen,Full-service,South Auckland,1.05,44.8,858,236,10572.8,373,156,93,16710.4,6988.8,4166.4,0.3708173648105,0.458023537439294,0.32,18,5.31,493.83,1809.63,-2487.19,-1040.22,219.29,0.38,0.6,0.25,0.15,900.9000000000001,0.171159097750206,0.85,0.02097902097902098,-1.061261043398464,38438.4,-1498.49,0.7249417249417249,0.38
Chicken Dishes,25212,King Chicken Dishes Bistro,QSR,North Shore,1.03,42.99,1568,293,12596.07,765,319,191,32887.35,13713.81,8211.09,0.258225029017776,0.397926656459458,0.31,9,2.66,508.06,4331.14,1113.18,464.19,2315.31,0.23,0.6,0.25,0.15,1615.04,0.343848314522766,0.85,0.005739795918367347,0.7226673316998661,67408.31999999999,8223.82,0.8131377551020409,0.23
Chicken Dishes,25456,Lucky Chicken Dishes Diner,Ghost Kitchen,CBD,0.99,39.07,731,66,2578.62,399,166,100,15588.93,6485.62,3907.0,0.298259165755007,0.260742055915762,0.31,13,3.84,384.0,1137.17,2042.13,849.61,1338.98,0.1,0.6,0.25,0.15,723.6899999999999,0.44099877832923107,0.85,0.017783857729138167,0.11278466440006524,28560.17,5367.89,0.9097127222982216,0.1
Chicken Dishes,25256,Top Chicken Dishes House,Full-service,West Auckland,1.04,35.63,1171,334,11900.42,502,209,126,17886.26,7446.67,4489.38,0.388174420711584,0.47237464452628,0.3,10,2.95,371.7,1659.52,-2871.62,-1195.56,254.35,0.4,0.6,0.25,0.15,1217.8400000000001,0.139450934762136,0.85,0.008539709649871904,-1.1019291296521805,41722.729999999996,-2153.31,0.7147736976942785,0.4
Chicken Dishes,25215,Top Chicken Dishes Eatery,QSR,West Auckland,1.04,46.68,1998,461,21519.48,922,384,231,43038.96,17925.12,10783.08,0.204193348046392,0.439557751268148,0.3,8,2.36,545.16,7666.29,2420.89,1008.27,3296.3,0.3,0.6,0.25,0.15,2077.92,0.35624890068546,0.85,0.004004004004004004,2.072313910002826,93266.64,14391.75,0.7692692692692693,0.3
Chicken Dishes,26066,Classic Chicken Dishes Cafe,Full-service,North Shore,1.03,36.88,2016,488,17997.44,917,382,229,33818.96,14088.16,8445.52,0.364424720557872,0.490821451018564,0.32,6,1.77,405.33,2605.2,-5926.64,-2468.9,817.19,0.32,0.6,0.25,0.15,2076.48,0.144753828423564,0.85,0.002976190476190476,-1.5543516660752905,74350.08,-4973.15,0.7579365079365079,0.32
Chicken Dishes,25340,Lucky Chicken Dishes Eatery,Ghost Kitchen,North Shore,1.03,37.17,1603,90,3345.3,908,378,227,33750.36,14050.26,8437.59,0.286825301346835,0.303219975659158,0.28,12,3.54,803.58,1371.42,4386.02,1825.9,2655.45,0.06,0.6,0.25,0.15,1651.0900000000001,0.40995472299400704,0.85,0.007485963817841547,0.8373079429900665,59583.51000000001,10238.79,0.9438552713661884,0.06
Chicken Dishes,26068,Classic Chicken Dishes Diner,QSR,South Auckland,1.05,34.06,680,113,3848.78,340,142,85,11580.4,4836.52,2895.1,0.230005491450429,0.352446301886812,0.33,14,4.13,351.05,1607.05,1013.84,423.43,857.79,0.2,0.6,0.25,0.15,714.0,0.41754820666275905,0.85,0.020588235294117647,-0.21297106785001146,23160.8,3902.1099999999997,0.8338235294117646,0.2
Chicken Dishes,25828,Top Chicken Dishes House,QSR,West Auckland,1.04,39.41,1595,308,12138.28,772,322,193,30424.52,12690.02,7606.13,0.214307933114469,0.385674491571262,0.27,17,5.02,968.86,4855.53,3955.72,1649.93,2073.73,0.24,0.6,0.25,0.15,1658.8,0.40001757531426896,0.85,0.010658307210031349,1.318302390782233,62858.950000000004,12534.91,0.8068965517241379,0.24
Chicken Dishes,26192,King Chicken Dishes Kitchen,Cafe,South Auckland,1.05,41.18,607,150,6177.0,274,114,69,11283.32,4694.52,2841.42,0.203506287503988,0.445038418960758,0.31,4,1.18,81.42,2170.94,467.75,194.61,917.21,0.33,0.6,0.25,0.15,637.35,0.35145529353525395,0.85,0.006589785831960461,-0.12162711922859362,24996.260000000002,3750.51,0.7528830313014827,0.33
Chicken Dishes,26556,Lucky Chicken Dishes Bistro,QSR,North Shore,1.03,42.62,947,201,8566.62,448,186,112,19093.76,7927.32,4773.44,0.200384865794331,0.403270493354648,0.32,9,2.66,297.92,3395.33,1457.71,605.21,1594.01,0.27,0.6,0.25,0.15,975.4100000000001,0.39634464085102095,0.85,0.009503695881731784,0.4980207227110147,40361.14,7052.26,0.7877507919746567,0.27
Chicken Dishes,25546,Top Chicken Dishes Bistro,Ghost Kitchen,CBD,0.99,39.82,1553,101,4021.82,871,363,218,34683.22,14454.66,8680.76,0.282705360825639,0.204562456498388,0.31,16,4.72,1028.96,2062.12,7031.4,2930.42,3421.95,0.07,0.6,0.25,0.15,1537.47,0.512732182675973,0.85,0.0103026400515132,1.8316510433345319,61840.46,15445.89,0.934964584674823,0.07
